"type" "activity" "subject" "mean"
"tgravityaccmag-std" "sitting" 29 -0.9692903165
"tgravityaccmag-std" "sitting" 30 -0.942901466612903
"tgravityaccmag-std" "standing" 1 -0.981942928867925
"tgravityaccmag-std" "standing" 2 -0.957874965
"tgravityaccmag-std" "standing" 3 -0.915143303606557
"tgravityaccmag-std" "standing" 4 -0.890976683392857
"tgravityaccmag-std" "standing" 5 -0.87977380125
"tgravityaccmag-std" "standing" 6 -0.939310249649123
"tgravityaccmag-std" "standing" 7 -0.933590156792453
"tgravityaccmag-std" "standing" 8 -0.937187185222222
"tgravityaccmag-std" "standing" 9 -0.936105010444444
"tgravityaccmag-std" "standing" 10 -0.937264537954545
"tgravityaccmag-std" "standing" 11 -0.98030536893617
"tgravityaccmag-std" "standing" 12 -0.935232945245902
"tgravityaccmag-std" "standing" 13 -0.968519673859649
"tgravityaccmag-std" "standing" 14 -0.936735577166667
"tgravityaccmag-std" "standing" 15 -0.948600432641509
"tgravityaccmag-std" "standing" 16 -0.95729449448718
"tgravityaccmag-std" "standing" 17 -0.975377309871795
"tgravityaccmag-std" "standing" 18 -0.972285545479452
"tgravityaccmag-std" "standing" 19 -0.962549342465753
"tgravityaccmag-std" "standing" 20 -0.910672094794521
"tgravityaccmag-std" "standing" 21 -0.956919898202247
"tgravityaccmag-std" "standing" 22 -0.939866315079365
"tgravityaccmag-std" "standing" 23 -0.9516698575
"tgravityaccmag-std" "standing" 24 -0.94790101173913
"tgravityaccmag-std" "standing" 25 -0.968075629324324
"tgravityaccmag-std" "standing" 26 -0.962697299189189
"tgravityaccmag-std" "standing" 27 -0.9663601145
"tgravityaccmag-std" "standing" 28 -0.917658334177215
"tgravityaccmag-std" "standing" 29 -0.981745712923077
"tgravityaccmag-std" "standing" 30 -0.916570441355932
"tgravityaccmag-std" "walking" 1 -0.219688645631579
"tgravityaccmag-std" "walking" 2 -0.422544169322034
"tgravityaccmag-std" "walking" 3 -0.328428936551724
"tgravityaccmag-std" "walking" 4 -0.527679103166667
"tgravityaccmag-std" "walking" 5 -0.377178733392857
"tgravityaccmag-std" "walking" 6 -0.266734167368421
"tgravityaccmag-std" "walking" 7 -0.198554708385965
"tgravityaccmag-std" "walking" 8 -0.1804072826
"tgravityaccmag-std" "walking" 9 -0.37942877
"tgravityaccmag-std" "walking" 10 -0.185602396067925
"tgravityaccmag-std" "walking" 11 -0.487735915084746
"tgravityaccmag-std" "walking" 12 -0.23697286882
"tgravityaccmag-std" "walking" 13 -0.292546377017544
"tgravityaccmag-std" "walking" 14 -0.36380562779661
"tgravityaccmag-std" "walking" 15 -0.323878324074074
"tgravityaccmag-std" "walking" 16 -0.47180926745098
"tgravityaccmag-std" "walking" 17 -0.461837866885246
"tgravityaccmag-std" "walking" 18 -0.460346465357143
"tgravityaccmag-std" "walking" 19 -0.0993927171359615
"tgravityaccmag-std" "walking" 20 -0.156930391921569
"tgravityaccmag-std" "walking" 21 -0.299709752173077
"tgravityaccmag-std" "walking" 22 -0.161591787478261
"tgravityaccmag-std" "walking" 23 -0.209989354570847
"tgravityaccmag-std" "walking" 24 -0.48106401862069
"tgravityaccmag-std" "walking" 25 -0.565601466081081
"tgravityaccmag-std" "walking" 26 -0.421848313898305
"tgravityaccmag-std" "walking" 27 -0.407355787017544
"tgravityaccmag-std" "walking" 28 -0.39269402
"tgravityaccmag-std" "walking" 29 -0.262695063584906
"tgravityaccmag-std" "walking" 30 -0.359873411538462
"tgravityaccmag-std" "walking downstairs" 1 0.0198843506265306
"tgravityaccmag-std" "walking downstairs" 2 0.215586334889362
"tgravityaccmag-std" "walking downstairs" 3 -0.0411340078469388
"tgravityaccmag-std" "walking downstairs" 4 -0.0819559041111111
"tgravityaccmag-std" "walking downstairs" 5 0.205422375957447
"tgravityaccmag-std" "walking downstairs" 6 0.373611914166667
"tgravityaccmag-std" "walking downstairs" 7 0.214544028088723
"tgravityaccmag-std" "walking downstairs" 8 0.131337867236842
"tgravityaccmag-std" "walking downstairs" 9 0.265120131365238
"tgravityaccmag-std" "walking downstairs" 10 0.156998205421053
"tgravityaccmag-std" "walking downstairs" 11 0.0507743652521739
"tgravityaccmag-std" "walking downstairs" 12 0.0972608274652174
"tgravityaccmag-std" "walking downstairs" 13 -0.0156098198829787
"tgravityaccmag-std" "walking downstairs" 14 0.428405922622222
"tgravityaccmag-std" "walking downstairs" 15 0.353204008095238
"tgravityaccmag-std" "walking downstairs" 16 0.119183740638298
"tgravityaccmag-std" "walking downstairs" 17 0.0914076757326087
"tgravityaccmag-std" "walking downstairs" 18 -0.229934247036364
"tgravityaccmag-std" "walking downstairs" 19 0.413472376589744
"tgravityaccmag-std" "walking downstairs" 20 0.172636361444444
"tgravityaccmag-std" "walking downstairs" 21 0.264341903711111
"tgravityaccmag-std" "walking downstairs" 22 0.133267478527222
"tgravityaccmag-std" "walking downstairs" 23 0.230363964351852
"tgravityaccmag-std" "walking downstairs" 24 -0.0224839122854545
"tgravityaccmag-std" "walking downstairs" 25 -0.259465249913793
"tgravityaccmag-std" "walking downstairs" 26 0.14700167906
"tgravityaccmag-std" "walking downstairs" 27 0.121176277863636
"tgravityaccmag-std" "walking downstairs" 28 0.135465563932609
"tgravityaccmag-std" "walking downstairs" 29 0.1344811501875
"tgravityaccmag-std" "walking downstairs" 30 -0.0135771208822581
"tgravityaccmag-std" "walking upstairs" 1 -0.324970929245283
"tgravityaccmag-std" "walking upstairs" 2 -0.205977045295833
"tgravityaccmag-std" "walking upstairs" 3 -0.333597432542373
"tgravityaccmag-std" "walking upstairs" 4 -0.212012300480769
"tgravityaccmag-std" "walking upstairs" 5 -0.136736383765957
"tgravityaccmag-std" "walking upstairs" 6 -0.0791508842176471
"tgravityaccmag-std" "walking upstairs" 7 -0.33474460745098
"tgravityaccmag-std" "walking upstairs" 8 -0.227200254219512
"tgravityaccmag-std" "walking upstairs" 9 -0.400222037142857
"tgravityaccmag-std" "walking upstairs" 10 -0.211537480214383
"tgravityaccmag-std" "walking upstairs" 11 -0.289592148148148
"tgravityaccmag-std" "walking upstairs" 12 -0.285844036153846
"tgravityaccmag-std" "walking upstairs" 13 -0.326339622181818
"tgravityaccmag-std" "walking upstairs" 14 -0.0197686685018519
"tgravityaccmag-std" "walking upstairs" 15 -0.136552217494583
"tgravityaccmag-std" "walking upstairs" 16 -0.334795080196078
"tgravityaccmag-std" "walking upstairs" 17 -0.1028777303875
"tgravityaccmag-std" "walking upstairs" 18 -0.37184157
"tgravityaccmag-std" "walking upstairs" 19 -0.177666828025
"tgravityaccmag-std" "walking upstairs" 20 -0.198269718823529
"tgravityaccmag-std" "walking upstairs" 21 -0.278474283829787
"tgravityaccmag-std" "walking upstairs" 22 -0.158757474833333
"tgravityaccmag-std" "walking upstairs" 23 -0.271893714117647
"tgravityaccmag-std" "walking upstairs" 24 -0.30685447
"tgravityaccmag-std" "walking upstairs" 25 -0.480006649846154
"tgravityaccmag-std" "walking upstairs" 26 -0.1507071068
"tgravityaccmag-std" "walking upstairs" 27 -0.37994878627451
"tgravityaccmag-std" "walking upstairs" 28 -0.211928666470588
"tgravityaccmag-std" "walking upstairs" 29 -0.0414696051693878
"tgravityaccmag-std" "walking upstairs" 30 -0.327410815861538
"tbodyaccjerkmag-std" "laying" 1 -0.9282456284
"tbodyaccjerkmag-std" "laying" 2 -0.98551807625
"tbodyaccjerkmag-std" "laying" 3 -0.976121297903226
"tbodyaccjerkmag-std" "laying" 4 -0.960786430740741
"tbodyaccjerkmag-std" "laying" 5 -0.977477145384615
"tbodyaccjerkmag-std" "laying" 6 -0.950341934385965
"tbodyaccjerkmag-std" "laying" 7 -0.967310932307692
"tbodyaccjerkmag-std" "laying" 8 -0.962954517222222
"tbodyaccjerkmag-std" "laying" 9 -0.9550268052
"tbodyaccjerkmag-std" "laying" 10 -0.967556980689655
"tbodyaccjerkmag-std" "laying" 11 -0.976504858596491
"tbodyaccjerkmag-std" "laying" 12 -0.962580915166667
"tbodyaccjerkmag-std" "laying" 13 -0.980066243387097
"tbodyaccjerkmag-std" "laying" 14 -0.966450909019608
"tbodyaccjerkmag-std" "laying" 15 -0.973644462777778
"tbodyaccjerkmag-std" "laying" 16 -0.987891003571429
"tbodyaccjerkmag-std" "laying" 17 -0.980126745352113
"tbodyaccjerkmag-std" "laying" 18 -0.989526277538462
"tbodyaccjerkmag-std" "laying" 19 -0.980668287831325
"tbodyaccjerkmag-std" "laying" 20 -0.980161687058824
"tbodyaccjerkmag-std" "laying" 21 -0.978552618777778
"tbodyaccjerkmag-std" "laying" 22 -0.959849821805556
"tbodyaccjerkmag-std" "laying" 23 -0.986685651527778
"tbodyaccjerkmag-std" "laying" 24 -0.983605927361111
"tbodyaccjerkmag-std" "laying" 25 -0.961931605342466
"tbodyaccjerkmag-std" "laying" 26 -0.989101949473684
"tbodyaccjerkmag-std" "laying" 27 -0.988586771351351
"tbodyaccjerkmag-std" "laying" 28 -0.973312647875
"tbodyaccjerkmag-std" "laying" 29 -0.994646916811594
"tbodyaccjerkmag-std" "laying" 30 -0.969642290285714
"tbodyaccjerkmag-std" "sitting" 1 -0.984120024042553
"tbodyaccjerkmag-std" "sitting" 2 -0.984475868043478
"tbodyaccjerkmag-std" "sitting" 3 -0.966550084230769
"tbodyaccjerkmag-std" "sitting" 4 -0.9625491104
"tbodyaccjerkmag-std" "sitting" 5 -0.965757731590909
"tbodyaccjerkmag-std" "sitting" 6 -0.948181827818182
"tbodyaccjerkmag-std" "sitting" 7 -0.970243274166667
"tbodyaccjerkmag-std" "sitting" 8 -0.980667377391304
"tbodyaccjerkmag-std" "sitting" 9 -0.9517802432
"tbodyaccjerkmag-std" "sitting" 10 -0.985209856296296
"tbodyaccjerkmag-std" "sitting" 11 -0.974511726792453
"tbodyaccjerkmag-std" "sitting" 12 -0.972745892745098
"tbodyaccjerkmag-std" "sitting" 13 -0.988813098163265
"tbodyaccjerkmag-std" "sitting" 14 -0.973343388888889
"tbodyaccjerkmag-std" "sitting" 15 -0.984639018474576
"tbodyaccjerkmag-std" "sitting" 16 -0.983615334057971
"tbodyaccjerkmag-std" "sitting" 17 -0.99144649921875
"tbodyaccjerkmag-std" "sitting" 18 -0.991159350526316
"tbodyaccjerkmag-std" "sitting" 19 -0.984205184931507
"tbodyaccjerkmag-std" "sitting" 20 -0.972537871515151
"tbodyaccjerkmag-std" "sitting" 21 -0.986520865058824
"tbodyaccjerkmag-std" "sitting" 22 -0.968576776774194
"tbodyaccjerkmag-std" "sitting" 23 -0.973668776323529
"tbodyaccjerkmag-std" "sitting" 24 -0.985418456176471
"tbodyaccjerkmag-std" "sitting" 25 -0.988311804923077
"tbodyaccjerkmag-std" "sitting" 26 -0.989986111666667
"tbodyaccjerkmag-std" "sitting" 27 -0.989200539571429
"tbodyaccjerkmag-std" "sitting" 28 -0.970301646111111
"tbodyaccjerkmag-std" "sitting" 29 -0.990531729333333
"tbodyaccjerkmag-std" "sitting" 30 -0.98605764
"tbodyaccjerkmag-std" "standing" 1 -0.993096209433962
"tbodyaccjerkmag-std" "standing" 2 -0.976675280185185
"tbodyaccjerkmag-std" "standing" 3 -0.948770043278689
"tbodyaccjerkmag-std" "standing" 4 -0.958159482142857
"tbodyaccjerkmag-std" "standing" 5 -0.942962047678571
"tbodyaccjerkmag-std" "standing" 6 -0.956099145964912
"tbodyaccjerkmag-std" "standing" 7 -0.968566356037736
"tbodyaccjerkmag-std" "standing" 8 -0.979932239074074
"tbodyaccjerkmag-std" "standing" 9 -0.963764177777778
"tbodyaccjerkmag-std" "standing" 10 -0.952058214545455
"tbodyaccjerkmag-std" "standing" 11 -0.988853960638298
"tbodyaccjerkmag-std" "standing" 12 -0.962678857213115
"tbodyaccjerkmag-std" "standing" 13 -0.981865616666667
"tbodyaccjerkmag-std" "standing" 14 -0.970437182833333
"tbodyaccjerkmag-std" "standing" 15 -0.979994800566038
"tbodyaccjerkmag-std" "standing" 16 -0.986761550641026
"tbodyaccjerkmag-std" "standing" 17 -0.990363248205128
"tbodyaccjerkmag-std" "standing" 18 -0.986015285890411
"tbodyaccjerkmag-std" "standing" 19 -0.979640838082192
"tbodyaccjerkmag-std" "standing" 20 -0.938454372328767
"tbodyaccjerkmag-std" "standing" 21 -0.97160651494382
"tbodyaccjerkmag-std" "standing" 22 -0.958825095396825
"tbodyaccjerkmag-std" "standing" 23 -0.974811528235294
"tbodyaccjerkmag-std" "standing" 24 -0.973108343043478
"tbodyaccjerkmag-std" "standing" 25 -0.982637080945946
"tbodyaccjerkmag-std" "standing" 26 -0.982626252972973
"tbodyaccjerkmag-std" "standing" 27 -0.98415908975
"tbodyaccjerkmag-std" "standing" 28 -0.954068391518987
"tbodyaccjerkmag-std" "standing" 29 -0.990495689538462
"tbodyaccjerkmag-std" "standing" 30 -0.950762271186441
"tbodyaccjerkmag-std" "walking" 1 -0.0744717500625263
"tbodyaccjerkmag-std" "walking" 2 -0.164150985127119
"tbodyaccjerkmag-std" "walking" 3 -0.139916355325862
"tbodyaccjerkmag-std" "walking" 4 -0.316918956
"tbodyaccjerkmag-std" "walking" 5 -0.282242276785714
"tbodyaccjerkmag-std" "walking" 6 -0.0706029648421053
"tbodyaccjerkmag-std" "walking" 7 -0.027557329277193
"tbodyaccjerkmag-std" "walking" 8 -0.184571053979167
"tbodyaccjerkmag-std" "walking" 9 -0.317113487115385
"tbodyaccjerkmag-std" "walking" 10 0.037608338009434
"tbodyaccjerkmag-std" "walking" 11 -0.403141284745763
"tbodyaccjerkmag-std" "walking" 12 -0.02028505044
"tbodyaccjerkmag-std" "walking" 13 -0.131788528797719
"tbodyaccjerkmag-std" "walking" 14 -0.439746918474576
"tbodyaccjerkmag-std" "walking" 15 -0.310071425166667
"tbodyaccjerkmag-std" "walking" 16 -0.403386563921569
"tbodyaccjerkmag-std" "walking" 17 -0.275672786229508
"tbodyaccjerkmag-std" "walking" 18 -0.42541866125
"tbodyaccjerkmag-std" "walking" 19 0.0356558788076923
"tbodyaccjerkmag-std" "walking" 20 0.0210765716843137
"tbodyaccjerkmag-std" "walking" 21 -0.0838487968942308
"tbodyaccjerkmag-std" "walking" 22 0.111532924945652
"tbodyaccjerkmag-std" "walking" 23 -0.0268194363050847
"tbodyaccjerkmag-std" "walking" 24 -0.409824562586207
"tbodyaccjerkmag-std" "walking" 25 -0.542870062567568
"tbodyaccjerkmag-std" "walking" 26 -0.279350754237288
"tbodyaccjerkmag-std" "walking" 27 -0.266138940350877
"tbodyaccjerkmag-std" "walking" 28 -0.390449724259259
"tbodyaccjerkmag-std" "walking" 29 -0.133036273622642
"tbodyaccjerkmag-std" "walking" 30 -0.353751020923077
"tbodyaccjerkmag-std" "walking downstairs" 1 -0.0257877197081633
"tbodyaccjerkmag-std" "walking downstairs" 2 0.22961718512766
"tbodyaccjerkmag-std" "walking downstairs" 3 -0.0926324494530612
"tbodyaccjerkmag-std" "walking downstairs" 4 -0.216858921977778
"tbodyaccjerkmag-std" "walking downstairs" 5 -0.0292570509829787
"tbodyaccjerkmag-std" "walking downstairs" 6 0.209502174375
"tbodyaccjerkmag-std" "walking downstairs" 7 0.0901836280510638
"tbodyaccjerkmag-std" "walking downstairs" 8 0.2534082561
"tbodyaccjerkmag-std" "walking downstairs" 9 0.039907818552381
"tbodyaccjerkmag-std" "walking downstairs" 10 0.110877231263158
"tbodyaccjerkmag-std" "walking downstairs" 11 -0.127017223413043
"tbodyaccjerkmag-std" "walking downstairs" 12 0.0655781271934783
"tbodyaccjerkmag-std" "walking downstairs" 13 -0.0433959844
"tbodyaccjerkmag-std" "walking downstairs" 14 0.194708838913556
"tbodyaccjerkmag-std" "walking downstairs" 15 0.159631710516667
"tbodyaccjerkmag-std" "walking downstairs" 16 -0.0783498875595745
"tbodyaccjerkmag-std" "walking downstairs" 17 -0.206576683876087
"tbodyaccjerkmag-std" "walking downstairs" 18 -0.3825173332
"tbodyaccjerkmag-std" "walking downstairs" 19 0.450612065720513
"tbodyaccjerkmag-std" "walking downstairs" 20 0.0467185842571111
"tbodyaccjerkmag-std" "walking downstairs" 21 0.0952339404955556
"tbodyaccjerkmag-std" "walking downstairs" 22 -0.0337640982530556
"tbodyaccjerkmag-std" "walking downstairs" 23 0.292087200087037
"tbodyaccjerkmag-std" "walking downstairs" 24 -0.143501970018182
"tbodyaccjerkmag-std" "walking downstairs" 25 -0.482976929827586
"tbodyaccjerkmag-std" "walking downstairs" 26 -0.111303956316
"tbodyaccjerkmag-std" "walking downstairs" 27 -0.0386367422818182
"tbodyaccjerkmag-std" "walking downstairs" 28 -0.0418872609934783
"tbodyaccjerkmag-std" "walking downstairs" 29 -0.0307693372041667
"tbodyaccjerkmag-std" "walking downstairs" 30 -0.125283184512903
"tbodyaccjerkmag-std" "walking upstairs" 1 -0.478991622075472
"tbodyaccjerkmag-std" "walking upstairs" 2 -0.21738939458125
"tbodyaccjerkmag-std" "walking upstairs" 3 -0.439020591694915
"tbodyaccjerkmag-std" "walking upstairs" 4 -0.437261477884615
"tbodyaccjerkmag-std" "walking upstairs" 5 -0.310186545957447
"tbodyaccjerkmag-std" "walking upstairs" 6 -0.169970363039216
"tbodyaccjerkmag-std" "walking upstairs" 7 -0.471265710980392
"tbodyaccjerkmag-std" "walking upstairs" 8 -0.228296364146341
"tbodyaccjerkmag-std" "walking upstairs" 9 -0.445485397959184
"tbodyaccjerkmag-std" "walking upstairs" 10 -0.226010197889362
"tbodyaccjerkmag-std" "walking upstairs" 11 -0.490485807222222
"tbodyaccjerkmag-std" "walking upstairs" 12 -0.329827968269231
"tbodyaccjerkmag-std" "walking upstairs" 13 -0.451225931090909
"tbodyaccjerkmag-std" "walking upstairs" 14 -0.337086266574074
"tbodyaccjerkmag-std" "walking upstairs" 15 -0.313363553125
"tbodyaccjerkmag-std" "walking upstairs" 16 -0.493067129607843
"tbodyaccjerkmag-std" "walking upstairs" 17 -0.390912450416667
"tbodyaccjerkmag-std" "walking upstairs" 18 -0.579330320344828
"tbodyaccjerkmag-std" "walking upstairs" 19 -0.284060693125
"tbodyaccjerkmag-std" "walking upstairs" 20 -0.239444370019608
"tbodyaccjerkmag-std" "walking upstairs" 21 -0.404183875893617
"tbodyaccjerkmag-std" "walking upstairs" 22 -0.0876501605595238
"tbodyaccjerkmag-std" "walking upstairs" 23 -0.362708849411765
"tbodyaccjerkmag-std" "walking upstairs" 24 -0.441068689830508
"tbodyaccjerkmag-std" "walking upstairs" 25 -0.674513059846154
"tbodyaccjerkmag-std" "walking upstairs" 26 -0.334531344727273
"tbodyaccjerkmag-std" "walking upstairs" 27 -0.464610567058824
"tbodyaccjerkmag-std" "walking upstairs" 28 -0.325362338235294
"tbodyaccjerkmag-std" "walking upstairs" 29 -0.254485176020408
"tbodyaccjerkmag-std" "walking upstairs" 30 -0.561837706461538
"tbodygyromag-std" "laying" 1 -0.81901016976
"tbodygyromag-std" "laying" 2 -0.961164053958333
"tbodygyromag-std" "laying" 3 -0.954275110967742
"tbodygyromag-std" "laying" 4 -0.947031781666667
"tbodygyromag-std" "laying" 5 -0.958287921923077
"tbodygyromag-std" "laying" 6 -0.920914497017544
"tbodygyromag-std" "laying" 7 -0.918662459038462
"tbodygyromag-std" "laying" 8 -0.932470764444444
"tbodygyromag-std" "laying" 9 -0.8985578738
"tbodygyromag-std" "laying" 10 -0.927471165517241
"tbodygyromag-std" "laying" 11 -0.954713182807018
"tbodygyromag-std" "laying" 12 -0.935725715833333
"tbodygyromag-std" "laying" 13 -0.944687480967742
"tbodygyromag-std" "laying" 14 -0.913433185882353
"tbodygyromag-std" "laying" 15 -0.924043007638889
"tbodygyromag-std" "laying" 16 -0.959020036285714
"tbodygyromag-std" "laying" 17 -0.959325498732394
"tbodygyromag-std" "laying" 18 -0.980560877846154
"tbodygyromag-std" "laying" 19 -0.955906646506024
"tbodygyromag-std" "laying" 20 -0.962153597941176
"tbodygyromag-std" "laying" 21 -0.949289148
"tbodygyromag-std" "laying" 22 -0.923911565972222
"tbodygyromag-std" "laying" 23 -0.957227585972222
"tbodygyromag-std" "laying" 24 -0.957829934722222
"tbodygyromag-std" "laying" 25 -0.856017369726027
"tbodygyromag-std" "laying" 26 -0.965676821973684
"tbodygyromag-std" "laying" 27 -0.971915732837838
"tbodygyromag-std" "laying" 28 -0.928940913375
"tbodygyromag-std" "laying" 29 -0.977040093043478
"tbodygyromag-std" "laying" 30 -0.951264441
"tbodygyromag-std" "sitting" 1 -0.934531840425532
"tbodygyromag-std" "sitting" 2 -0.961313624130435
"tbodygyromag-std" "sitting" 3 -0.925518103807692
"tbodygyromag-std" "sitting" 4 -0.928898293
"tbodygyromag-std" "sitting" 5 -0.931414810454545
"tbodygyromag-std" "sitting" 6 -0.921259472727273
"tbodygyromag-std" "sitting" 7 -0.898063314375
"tbodygyromag-std" "sitting" 8 -0.953001632173913
"tbodygyromag-std" "sitting" 9 -0.9066063206
"tbodygyromag-std" "sitting" 10 -0.963064577592593
"tbodygyromag-std" "sitting" 11 -0.959964488301887
"tbodygyromag-std" "sitting" 12 -0.946769241568627
"tbodygyromag-std" "sitting" 13 -0.963940591428571
"tbodygyromag-std" "sitting" 14 -0.947081158333333
"tbodygyromag-std" "sitting" 15 -0.963475074915254
"tbodygyromag-std" "sitting" 16 -0.937942404637681
"tbodygyromag-std" "sitting" 17 -0.97541025484375
"tbodygyromag-std" "sitting" 18 -0.981372675614035
"tbodygyromag-std" "sitting" 19 -0.950491807945205
"tbodygyromag-std" "sitting" 20 -0.941069909848485
"tbodygyromag-std" "sitting" 21 -0.971225061647059
"tbodygyromag-std" "sitting" 22 -0.933268487096774
"tbodygyromag-std" "sitting" 23 -0.937006097352941
"tbodygyromag-std" "sitting" 24 -0.969257162647059
"tbodygyromag-std" "sitting" 25 -0.970639125692308
"tbodygyromag-std" "sitting" 26 -0.964742022307692
"tbodygyromag-std" "sitting" 27 -0.970782132714286
"tbodygyromag-std" "sitting" 28 -0.951065984027778
"tbodygyromag-std" "sitting" 29 -0.971578024666667
"tbodygyromag-std" "sitting" 30 -0.960641288225806
"tbodygyromag-std" "standing" 1 -0.978690028679245
"tbodygyromag-std" "standing" 2 -0.95394338037037
"tbodygyromag-std" "standing" 3 -0.88212522147541
"tbodygyromag-std" "standing" 4 -0.885144317678571
"tbodygyromag-std" "standing" 5 -0.867041711785714
"tbodygyromag-std" "standing" 6 -0.915891572982456
"tbodygyromag-std" "standing" 7 -0.918438958867924
"tbodygyromag-std" "standing" 8 -0.95322478962963
"tbodygyromag-std" "standing" 9 -0.908291403111111
"tbodygyromag-std" "standing" 10 -0.920486810227273
"tbodygyromag-std" "standing" 11 -0.977071437446808
"tbodygyromag-std" "standing" 12 -0.852271618032787
"tbodygyromag-std" "standing" 13 -0.944980198421053
"tbodygyromag-std" "standing" 14 -0.931426203833333
"tbodygyromag-std" "standing" 15 -0.931286778679245
"tbodygyromag-std" "standing" 16 -0.964105768461539
"tbodygyromag-std" "standing" 17 -0.977680837435897
"tbodygyromag-std" "standing" 18 -0.959797118082192
"tbodygyromag-std" "standing" 19 -0.937951031506849
"tbodygyromag-std" "standing" 20 -0.843683410273973
"tbodygyromag-std" "standing" 21 -0.945614401797753
"tbodygyromag-std" "standing" 22 -0.900776555555556
"tbodygyromag-std" "standing" 23 -0.923796565588235
"tbodygyromag-std" "standing" 24 -0.95310477884058
"tbodygyromag-std" "standing" 25 -0.959884274324324
"tbodygyromag-std" "standing" 26 -0.962653585540541
"tbodygyromag-std" "standing" 27 -0.965693334
"tbodygyromag-std" "standing" 28 -0.876917545696203
"tbodygyromag-std" "standing" 29 -0.975358665384615
"tbodygyromag-std" "standing" 30 -0.887247636779661
"tbodygyromag-std" "walking" 1 -0.186978364526316
"tbodygyromag-std" "walking" 2 -0.553019916271186
"tbodygyromag-std" "walking" 3 -0.561510683275862
"tbodygyromag-std" "walking" 4 -0.553116111166667
"tbodygyromag-std" "walking" 5 -0.492176823571429
"tbodygyromag-std" "walking" 6 -0.36560291677193
"tbodygyromag-std" "walking" 7 -0.19828316695614
"tbodygyromag-std" "walking" 8 -0.238746703958333
"tbodygyromag-std" "walking" 9 -0.489725811538462
"tbodygyromag-std" "walking" 10 -0.402025135660377
"tbodygyromag-std" "walking" 11 -0.558362783220339
"tbodygyromag-std" "walking" 12 -0.4132083408
"tbodygyromag-std" "walking" 13 -0.253240071964912
"tbodygyromag-std" "walking" 14 -0.201401930542373
"tbodygyromag-std" "walking" 15 -0.425798469148148
"tbodygyromag-std" "walking" 16 -0.665078404313725
"tbodygyromag-std" "walking" 17 -0.522494763606557
"tbodygyromag-std" "walking" 18 -0.60851009125
"tbodygyromag-std" "walking" 19 -0.0218463165461538
"tbodygyromag-std" "walking" 20 -0.0367853189588235
"tbodygyromag-std" "walking" 21 -0.408304434423077
"tbodygyromag-std" "walking" 22 -0.390775683913043
"tbodygyromag-std" "walking" 23 0.163346451623729
"tbodygyromag-std" "walking" 24 -0.563863212586207
"tbodygyromag-std" "walking" 25 -0.489809386081081
"tbodygyromag-std" "walking" 26 -0.538329286101695
"tbodygyromag-std" "walking" 27 -0.482452355789474
"tbodygyromag-std" "walking" 28 -0.460511661296296
"tbodygyromag-std" "walking" 29 -0.358814096603774
"tbodygyromag-std" "walking" 30 -0.266845731292308
"tbodygyromag-std" "walking downstairs" 1 -0.225724368061224
"tbodygyromag-std" "walking downstairs" 2 -0.274844110531915
"tbodygyromag-std" "walking downstairs" 3 -0.245794699346939
"tbodygyromag-std" "walking downstairs" 4 -0.3805726254
"tbodygyromag-std" "walking downstairs" 5 -0.360678305253192
"tbodygyromag-std" "walking downstairs" 6 -0.0426276750979167
"tbodygyromag-std" "walking downstairs" 7 -0.259751603446809
"tbodygyromag-std" "walking downstairs" 8 -0.0466291872078947
"tbodygyromag-std" "walking downstairs" 9 -0.322331464761905
"tbodygyromag-std" "walking downstairs" 10 -0.280382850552632
"tbodygyromag-std" "walking downstairs" 11 -0.339349828493478
"tbodygyromag-std" "walking downstairs" 12 -0.32045862629
"tbodygyromag-std" "walking downstairs" 13 -0.236762631468085
"tbodygyromag-std" "walking downstairs" 14 -0.0665144570666667
"tbodygyromag-std" "walking downstairs" 15 -0.284249712071429
"tbodygyromag-std" "walking downstairs" 16 -0.422315316808511
"tbodygyromag-std" "walking downstairs" 17 -0.352687281086957
"tbodygyromag-std" "walking downstairs" 18 -0.507995478327273
"tbodygyromag-std" "walking downstairs" 19 0.237821231894872
"tbodygyromag-std" "walking downstairs" 20 -0.0305762438706667
"tbodygyromag-std" "walking downstairs" 21 -0.388420328666667
"tbodygyromag-std" "walking downstairs" 22 -0.263921983758333
"tbodygyromag-std" "walking downstairs" 23 0.0539972903222222
"tbodygyromag-std" "walking downstairs" 24 -0.3636948774
"tbodygyromag-std" "walking downstairs" 25 -0.38216092137931
"tbodygyromag-std" "walking downstairs" 26 -0.296158291686
"tbodygyromag-std" "walking downstairs" 27 -0.307952089840909
"tbodygyromag-std" "walking downstairs" 28 -0.22448414468913
"tbodygyromag-std" "walking downstairs" 29 -0.26740979843125
"tbodygyromag-std" "walking downstairs" 30 -0.208267542032258
"tbodygyromag-std" "walking upstairs" 1 -0.14861931805283
"tbodygyromag-std" "walking upstairs" 2 -0.377532167604167
"tbodygyromag-std" "walking upstairs" 3 -0.408886653186441
"tbodygyromag-std" "walking upstairs" 4 -0.510974134423077
"tbodygyromag-std" "walking upstairs" 5 -0.354687870212766
"tbodygyromag-std" "walking upstairs" 6 -0.199893710196078
"tbodygyromag-std" "walking upstairs" 7 -0.418144852156863
"tbodygyromag-std" "walking upstairs" 8 -0.109327923829268
"tbodygyromag-std" "walking upstairs" 9 -0.425839761428571
"tbodygyromag-std" "walking upstairs" 10 -0.113062673542979
